crossroad,count,mean,std,min,25%,50%,75%,max
A,1004.0,4.384462151394422,10.259912290508868,2.0,2.0,2.0,3.0,115.0
B,1107.0,6.304426377597109,9.395490064601383,4.0,4.0,4.0,5.0,117.0
C,891.0,12.043771043771043,11.614950310142127,10.0,10.0,10.0,11.0,154.0
D,879.0,16.522184300341298,14.5962096605066,14.0,14.0,14.0,14.0,174.0
E,878.0,9.93507972665148,9.530560551678597,8.0,8.0,8.0,9.0,120.0
F,0.0,,,,,,,
G,1031.0,2.1241513094083415,9.440365131596336,0.0,0.0,0.0,1.0,112.0
H,1240.0,7.966129032258064,8.288413756464463,6.0,6.0,6.0,7.0,118.0
I,919.0,13.465723612622416,9.910969159887074,12.0,12.0,12.0,13.0,141.0
