crossroad,count,mean,std,min,25%,50%,75%,max
A,597.0,49.47403685092127,23.896829686784326,36.0,36.0,36.0,72.0,180.0
B,441.0,69.4875283446712,34.581267308324065,36.0,36.0,72.0,108.0,180.0
C,587.0,152.26916524701875,124.36264454479777,36.0,36.0,72.0,288.0,360.0
D,518.0,59.86872586872587,30.47702858691394,36.0,36.0,36.0,72.0,180.0
E,400.0,39.01,11.31990506261278,36.0,36.0,36.0,36.0,137.0
F,482.0,52.53941908713693,28.169510324603635,36.0,36.0,36.0,72.0,144.0
G,712.0,62.97191011235955,31.168690297403923,36.0,36.0,72.0,72.0,180.0
H,550.0,58.93818181818182,26.891805693295026,36.0,36.0,36.0,72.0,144.0
I,603.0,50.18739635157546,21.847927451074817,36.0,36.0,36.0,72.0,144.0
