crossroad,count,mean,std,min,25%,50%,75%,max
A,952.0,37.0,23.148494260760973,18.0,18.0,36.0,54.0,137.0
B,904.0,29.13938053097345,16.68689043384536,18.0,18.0,18.0,36.0,108.0
C,899.0,55.03448275862069,42.16739273491629,18.0,18.0,36.0,72.0,252.0
D,956.0,25.265690376569037,14.507211228835967,18.0,18.0,18.0,36.0,119.0
E,751.0,20.70572569906791,8.937558606203673,18.0,18.0,18.0,18.0,101.0
F,981.0,51.83282364933741,41.26940586298978,18.0,18.0,36.0,72.0,198.0
G,1055.0,33.30236966824645,20.209400561117253,18.0,18.0,18.0,36.0,119.0
H,1040.0,48.73653846153846,34.17843417134084,18.0,18.0,36.0,72.0,198.0
I,937.0,44.30416221985059,29.206608434516337,18.0,18.0,36.0,54.0,180.0
