crossroad,count,mean,std,min,25%,50%,75%,max
A,657.0,11.885844748858448,28.15842697469578,0.0,0.0,7.0,14.0,256.0
B,617.0,9.630470016207456,24.408580670138814,0.0,0.0,7.0,7.0,228.0
C,643.0,10.048211508553655,27.491587652518888,0.0,0.0,7.0,14.0,270.0
D,613.0,10.6557911908646,30.145192550238722,0.0,0.0,7.0,7.0,277.0
E,428.0,10.649532710280374,35.33637058941089,0.0,0.0,0.0,7.0,242.0
F,653.0,11.868300153139357,29.433159011677674,0.0,0.0,7.0,14.0,263.0
G,696.0,18.396551724137932,30.80952276696697,0.0,7.0,14.0,21.0,291.0
H,675.0,13.517037037037037,24.86183047068791,0.0,0.0,7.0,14.0,221.0
I,663.0,10.73604826546003,23.89518933136871,0.0,0.0,7.0,14.0,214.0
