crossroad,count,mean,std,min,25%,50%,75%,max
A,924.0,15.78896103896104,12.254074759653015,14.0,14.0,14.0,14.0,174.0
B,1036.0,5.886100386100386,9.41396638701279,4.0,4.0,4.0,5.0,116.0
C,883.0,10.095130237825595,11.76286910737401,8.0,8.0,8.0,9.0,152.0
D,870.0,12.53103448275862,14.66231566481693,10.0,10.0,10.0,11.0,171.0
E,859.0,3.5180442374854484,8.89700653636177,2.0,2.0,2.0,3.0,99.0
F,0.0,,,,,,,
G,942.0,13.34819532908705,9.90184516409054,12.0,12.0,12.0,12.0,141.0
H,1125.0,8.172444444444444,9.32139399034768,6.0,6.0,6.0,7.0,118.0
I,874.0,2.2734553775743707,10.278908005610898,0.0,0.0,0.0,1.0,129.0
