crossroad,count,mean,std,min,25%,50%,75%,max
A,655.0,14.39236641221374,38.288023251584235,0.0,0.0,0.0,14.0,304.0
B,610.0,11.898360655737704,34.09615733133254,0.0,0.0,0.0,7.0,269.0
C,648.0,14.86111111111111,44.03155921733566,0.0,0.0,0.0,14.0,584.0
D,605.0,15.790082644628098,47.90343384696871,0.0,0.0,0.0,14.0,619.0
E,421.0,11.902612826603326,39.96018873370186,0.0,0.0,0.0,7.0,283.0
F,644.0,13.726708074534162,39.23530126891729,0.0,0.0,0.0,7.0,493.0
G,692.0,20.776011560693643,44.57274711655665,0.0,0.0,7.0,21.0,374.0
H,691.0,18.96237337192475,41.49829788211277,0.0,0.0,7.0,14.0,357.0
I,657.0,15.67123287671233,39.57943899694718,0.0,0.0,0.0,14.0,276.0
