crossroad,count,mean,std,min,25%,50%,75%,max
A,893.0,21.9484882418813,9.900946101185097,16.0,16.0,16.0,32.0,92.0
B,861.0,19.56794425087108,7.91460787062288,16.0,16.0,16.0,16.0,60.0
C,752.0,123.32978723404256,111.51396234832261,16.0,32.0,64.0,240.0,352.0
D,755.0,31.788079470198674,22.83925179814887,16.0,16.0,16.0,48.0,144.0
E,609.0,19.23152709359606,8.224677513255115,16.0,16.0,16.0,16.0,76.0
F,710.0,120.09014084507042,147.5139075989109,16.0,32.0,48.0,176.0,944.0
G,885.0,22.363841807909605,9.731162504313357,16.0,16.0,16.0,32.0,92.0
H,936.0,22.11111111111111,11.698367930615259,16.0,16.0,16.0,32.0,144.0
I,783.0,68.72030651340997,52.36457075144086,16.0,16.0,48.0,112.0,272.0
