crossroad,count,mean,std,min,25%,50%,75%,max
A,524.0,39.3912213740458,46.85237381764776,7.0,7.0,21.0,56.0,276.0
B,416.0,25.271634615384617,37.225664980295626,7.0,7.0,14.0,28.0,262.0
C,531.0,36.34086629001883,41.3485256336706,7.0,7.0,21.0,49.0,318.0
D,430.0,35.890697674418604,48.02228170656468,7.0,7.0,21.0,42.0,472.0
E,213.0,24.413145539906104,48.17811113376486,7.0,7.0,7.0,14.0,255.0
F,484.0,38.48347107438016,42.67157227319193,7.0,7.0,28.0,56.0,262.0
G,638.0,86.00626959247649,82.69696505739668,7.0,28.0,63.0,119.0,406.0
H,623.0,72.4478330658106,74.95998991289005,7.0,21.0,49.0,91.0,539.0
I,536.0,44.492537313432834,45.53170755421263,7.0,14.0,28.0,63.0,252.0
