crossroad,count,mean,std,min,25%,50%,75%,max
A,1060.0,25.147169811320754,12.975645142513434,18.0,18.0,18.0,36.0,90.0
B,993.0,26.50956696878147,14.348420697972463,18.0,18.0,18.0,36.0,108.0
C,997.0,64.51955867602808,45.07001323471881,18.0,18.0,54.0,90.0,216.0
D,1060.0,34.283018867924525,21.391602456476306,18.0,18.0,18.0,54.0,126.0
E,807.0,20.540272614622058,8.382633082425338,18.0,18.0,18.0,18.0,101.0
F,1078.0,32.44155844155844,20.589677895086535,18.0,18.0,18.0,36.0,108.0
G,1184.0,26.98310810810811,15.895465314058377,18.0,18.0,18.0,36.0,108.0
H,1164.0,22.359106529209622,9.38513366195635,18.0,18.0,18.0,18.0,83.0
I,1061.0,54.25918944392083,38.60066138477914,18.0,18.0,36.0,72.0,180.0
