crossroad,count,mean,std,min,25%,50%,75%,max
A,650.0,12.315384615384616,28.861882085636527,0.0,0.0,7.0,14.0,298.0
B,608.0,10.625,24.494779728288986,0.0,0.0,7.0,14.0,214.0
C,636.0,10.720125786163521,28.21816532231288,0.0,0.0,7.0,7.0,263.0
D,609.0,13.036124794745485,30.567849608615372,0.0,0.0,7.0,14.0,270.0
E,424.0,9.841981132075471,35.40880514286007,0.0,0.0,0.0,7.0,242.0
F,651.0,12.517665130568357,30.620670415486394,0.0,0.0,7.0,14.0,319.0
G,694.0,17.713256484149856,29.244797962209056,0.0,7.0,14.0,21.0,270.0
H,674.0,14.534124629080118,25.112280259109923,0.0,0.0,7.0,19.25,228.0
I,658.0,10.775075987841944,23.73665486627786,0.0,0.0,7.0,14.0,221.0
