id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,A,130.0,
0,A,35.0,
0,A,0.0,
0,A,0.0,
0,A,0.0,
0,A,14.0,
0,A,35.0,
0,A,,130.0
0,A,,56.0
0,A,,42.0
0,A,,42.0
0,A,,42.0
0,A,,49.0
0,A,,56.0
0,H,0.0,
0,H,28.0,
0,H,21.0,
0,H,0.0,
0,H,7.0,
0,H,14.0,
0,H,7.0,
0,H,,49.0
0,H,,49.0
0,H,,98.0
0,H,,49.0
0,H,,49.0
0,H,,70.0
0,H,,49.0
0,C,7.0,
0,C,0.0,
0,C,28.0,
0,C,7.0,
0,C,14.0,
0,C,7.0,
0,C,0.0,
0,C,,49.0
0,C,,49.0
0,C,,63.0
0,C,,49.0
0,C,,49.0
0,C,,56.0
0,C,,49.0
0,G,7.0,
0,G,7.0,
0,G,7.0,
0,G,28.0,
0,G,7.0,
0,G,14.0,
0,G,,70.0
0,G,,49.0
0,G,,49.0
0,G,,91.0
0,G,,91.0
0,G,,133.0
0,I,0.0,
0,I,14.0,
0,I,14.0,
0,I,14.0,
0,I,7.0,
0,I,0.0,
0,I,0.0,
0,I,,49.0
0,I,,49.0
0,I,,49.0
0,I,,63.0
0,I,,42.0
0,I,,42.0
0,I,,49.0
0,B,7.0,
0,B,7.0,
0,B,0.0,
0,B,0.0,
0,B,7.0,
0,B,0.0,
0,B,7.0,
0,B,,77.0
0,B,,49.0
0,B,,49.0
0,B,,49.0
0,B,,49.0
0,B,,49.0
0,B,,49.0
1,A,137.0,
1,A,21.0,
1,A,21.0,
1,A,0.0,
1,A,0.0,
1,A,7.0,
1,A,14.0,
1,A,,130.0
1,A,,49.0
1,A,,63.0
1,A,,49.0
1,A,,49.0
1,A,,49.0
1,A,,49.0
1,H,0.0,
1,H,7.0,
1,H,14.0,
1,H,7.0,
1,H,7.0,
1,H,7.0,
1,H,0.0,
1,H,,49.0
1,H,,49.0
1,H,,63.0
1,H,,84.0
1,H,,49.0
1,H,,49.0
1,H,,49.0
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,7.0,
1,C,7.0,
1,C,,49.0
1,C,,70.0
1,C,,49.0
1,C,,49.0
1,C,,49.0
1,C,,49.0
1,D,28.0,
1,D,7.0,
1,D,0.0,
1,D,0.0,
1,D,7.0,
1,D,0.0,
1,D,28.0,
1,D,,70.0
1,D,,49.0
1,D,,49.0
1,D,,49.0
1,D,,49.0
1,D,,49.0
1,D,,63.0
1,G,7.0,
1,G,14.0,
1,G,7.0,
1,G,7.0,
1,G,14.0,
1,G,14.0,
1,G,0.0,
1,G,,63.0
1,G,,91.0
1,G,,112.0
1,G,,175.0
1,G,,245.0
1,G,,266.0
1,G,,147.0
1,I,14.0,
1,I,14.0,
1,I,7.0,
1,I,14.0,
1,I,0.0,
1,I,0.0,
1,I,,126.0
1,I,,91.0
1,I,,49.0
1,I,,63.0
1,I,,49.0
1,I,,63.0
1,F,21.0,
1,F,0.0,
1,F,7.0,
1,F,7.0,
1,F,0.0,
1,F,0.0,
1,F,,49.0
1,F,,91.0
1,F,,63.0
1,F,,63.0
1,F,,56.0
1,F,,70.0
2,A,0.0,
2,A,21.0,
2,A,28.0,
2,A,7.0,
2,A,0.0,
2,A,7.0,
2,A,14.0,
2,A,,70.0
2,A,,70.0
2,A,,49.0
2,A,,49.0
2,A,,56.0
2,A,,49.0
2,A,,84.0
2,H,7.0,
2,H,28.0,
2,H,7.0,
2,H,0.0,
2,H,14.0,
2,H,7.0,
2,H,,49.0
2,H,,77.0
2,H,,98.0
2,H,,56.0
2,H,,70.0
2,H,,49.0
2,C,130.0,
2,C,0.0,
2,C,7.0,
2,C,0.0,
2,C,0.0,
2,C,35.0,
2,C,0.0,
2,C,,130.0
2,C,,49.0
2,C,,49.0
2,C,,49.0
2,C,,49.0
2,C,,49.0
2,C,,49.0
2,D,21.0,
2,D,7.0,
2,D,0.0,
2,D,0.0,
2,D,7.0,
2,D,14.0,
2,D,,119.0
2,D,,70.0
2,D,,49.0
2,D,,49.0
2,D,,49.0
2,D,,56.0
2,G,7.0,
2,G,7.0,
2,G,14.0,
2,G,35.0,
2,G,0.0,
2,G,14.0,
2,G,,49.0
2,G,,112.0
2,G,,126.0
2,G,,189.0
2,G,,245.0
2,G,,112.0
2,I,0.0,
2,I,7.0,
2,I,0.0,
2,I,0.0,
2,I,14.0,
2,I,14.0,
2,I,,98.0
2,I,,56.0
2,I,,49.0
2,I,,49.0
2,I,,91.0
2,I,,91.0
2,B,14.0,
2,B,21.0,
2,B,0.0,
2,B,14.0,
2,B,0.0,
2,B,14.0,
2,B,7.0,
2,B,,63.0
2,B,,70.0
2,B,,49.0
2,B,,56.0
2,B,,49.0
2,B,,70.0
2,B,,49.0
3,A,7.0,
3,A,14.0,
3,A,21.0,
3,A,7.0,
3,A,14.0,
3,A,0.0,
3,A,35.0,
3,A,,49.0
3,A,,49.0
3,A,,49.0
3,A,,49.0
3,A,,49.0
3,A,,49.0
3,A,,49.0
3,H,7.0,
3,H,21.0,
3,H,21.0,
3,H,7.0,
3,H,0.0,
3,H,14.0,
3,H,,49.0
3,H,,77.0
3,H,,98.0
3,H,,70.0
3,H,,63.0
3,H,,49.0
3,C,144.0,
3,C,7.0,
3,C,0.0,
3,C,14.0,
3,C,7.0,
3,C,28.0,
3,C,0.0,
3,C,,130.0
3,C,,49.0
3,C,,49.0
3,C,,49.0
3,C,,49.0
3,C,,77.0
3,C,,49.0
3,D,14.0,
3,D,14.0,
3,D,7.0,
3,D,7.0,
3,D,0.0,
3,D,14.0,
3,D,0.0,
3,D,,112.0
3,D,,63.0
3,D,,49.0
3,D,,49.0
3,D,,49.0
3,D,,49.0
3,D,,119.0
3,G,0.0,
3,G,7.0,
3,G,14.0,
3,G,14.0,
3,G,0.0,
3,G,7.0,
3,G,,49.0
3,G,,98.0
3,G,,98.0
3,G,,126.0
3,G,,273.0
3,G,,112.0
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,7.0,
3,I,14.0,
3,I,14.0,
3,I,,91.0
3,I,,70.0
3,I,,49.0
3,I,,63.0
3,I,,63.0
3,I,,77.0
3,F,0.0,
3,F,7.0,
3,F,0.0,
3,F,7.0,
3,F,14.0,
3,F,7.0,
3,F,,49.0
3,F,,56.0
3,F,,49.0
3,F,,84.0
3,F,,49.0
3,F,,56.0
4,H,0.0,
4,H,14.0,
4,H,21.0,
4,H,21.0,
4,H,7.0,
4,H,7.0,
4,H,14.0,
4,H,,49.0
4,H,,49.0
4,H,,49.0
4,H,,49.0
4,H,,98.0
4,H,,112.0
4,H,,77.0
4,D,130.0,
4,D,0.0,
4,D,0.0,
4,D,0.0,
4,D,7.0,
4,D,0.0,
4,D,7.0,
4,D,14.0,
4,D,,130.0
4,D,,42.0
4,D,,42.0
4,D,,49.0
4,D,,49.0
4,D,,49.0
4,D,,42.0
4,D,,42.0
4,E,28.0,
4,E,7.0,
4,E,14.0,
4,E,0.0,
4,E,14.0,
4,E,7.0,
4,E,0.0,
4,E,0.0,
4,E,,98.0
4,E,,49.0
4,E,,49.0
4,E,,49.0
4,E,,49.0
4,E,,49.0
4,E,,49.0
4,E,,49.0
4,G,7.0,
4,G,0.0,
4,G,14.0,
4,G,0.0,
4,G,7.0,
4,G,7.0,
4,G,7.0,
4,G,,77.0
4,G,,98.0
4,G,,98.0
4,G,,119.0
4,G,,63.0
4,G,,70.0
4,G,,140.0
4,I,7.0,
4,I,7.0,
4,I,7.0,
4,I,35.0,
4,I,7.0,
4,I,14.0,
4,I,0.0,
4,I,,49.0
4,I,,42.0
4,I,,42.0
4,I,,63.0
4,I,,56.0
4,I,,77.0
4,I,,42.0
4,F,7.0,
4,F,7.0,
4,F,0.0,
4,F,14.0,
4,F,7.0,
4,F,21.0,
4,F,14.0,
4,F,0.0,
4,F,,77.0
4,F,,49.0
4,F,,49.0
4,F,,49.0
4,F,,49.0
4,F,,49.0
4,F,,49.0
4,F,,49.0
5,A,0.0,
5,A,14.0,
5,A,0.0,
5,A,14.0,
5,A,7.0,
5,A,0.0,
5,A,,49.0
5,A,,49.0
5,A,,49.0
5,A,,49.0
5,A,,42.0
5,A,,49.0
5,H,21.0,
