id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,B,0.0,
0,B,7.0,
0,B,7.0,
0,B,7.0,
0,B,0.0,
0,B,0.0,
0,B,14.0,
0,B,,49.0
0,B,,35.0
0,B,,7.0
0,B,,21.0
0,B,,7.0
0,H,7.0,
0,H,7.0,
0,H,14.0,
0,H,21.0,
0,H,7.0,
0,H,0.0,
0,H,,7.0
0,H,,49.0
0,H,,21.0
0,H,,14.0
0,H,,28.0
0,H,,28.0
0,G,7.0,
0,G,0.0,
0,G,0.0,
0,G,7.0,
0,G,49.0,
0,G,7.0,
0,G,,21.0
0,G,,91.0
0,G,,21.0
0,G,,7.0
0,G,,42.0
0,G,,56.0
0,I,7.0,
0,I,28.0,
0,I,0.0,
0,I,14.0,
0,I,7.0,
0,I,7.0,
0,I,,28.0
0,I,,7.0
0,I,,7.0
0,I,,70.0
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,0.0,
0,C,7.0,
0,C,0.0,
0,C,,14.0
0,C,,14.0
0,C,,21.0
0,C,,7.0
0,C,,7.0
0,C,,7.0
0,A,147.0,
0,A,14.0,
0,A,0.0,
0,A,14.0,
0,A,28.0,
0,A,7.0,
0,A,21.0,
0,A,,140.0
0,A,,35.0
0,A,,14.0
0,A,,7.0
0,A,,28.0
0,A,,7.0
1,H,0.0,
1,H,0.0,
1,H,7.0,
1,H,0.0,
1,H,7.0,
1,H,7.0,
1,H,7.0,
1,H,,21.0
1,H,,98.0
1,H,,84.0
1,H,,119.0
1,H,,56.0
1,H,,84.0
1,H,,70.0
1,D,35.0,
1,D,0.0,
1,D,7.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,7.0,
1,D,,70.0
1,D,,7.0
1,D,,7.0
1,D,,14.0
1,G,0.0,
1,G,14.0,
1,G,0.0,
1,G,7.0,
1,G,0.0,
1,G,0.0,
1,G,0.0,
1,G,,7.0
1,G,,28.0
1,G,,42.0
1,G,,49.0
1,G,,42.0
1,G,,35.0
1,G,,56.0
1,I,7.0,
1,I,7.0,
1,I,7.0,
1,I,7.0,
1,I,7.0,
1,I,0.0,
1,I,21.0,
1,I,,14.0
1,I,,21.0
1,I,,7.0
1,I,,21.0
1,I,,42.0
1,I,,56.0
1,I,,7.0
1,C,0.0,
1,C,7.0,
1,C,0.0,
1,C,7.0,
1,C,7.0,
1,C,0.0,
1,C,,35.0
1,C,,7.0
1,C,,14.0
1,A,140.0,
1,A,21.0,
1,A,28.0,
1,A,42.0,
1,A,49.0,
