crossroad,count,mean,std,min,25%,50%,75%,max
A,658.0,57.83586626139817,22.817930463087844,42.0,49.0,49.0,56.0,214.0
B,617.0,55.249594813614266,16.628560667358588,42.0,49.0,49.0,56.0,186.0
C,644.0,59.43478260869565,21.91217663817659,42.0,49.0,49.0,63.0,207.0
D,614.0,56.75407166123779,22.98271798486893,42.0,49.0,49.0,56.0,228.0
E,428.0,54.92289719626168,23.80130748418287,42.0,49.0,49.0,49.0,221.0
F,655.0,59.95572519083969,23.802182847452652,42.0,49.0,49.0,63.0,221.0
G,699.0,105.71244635193133,62.039468924751766,42.0,49.0,84.0,140.0,294.0
H,676.0,66.71153846153847,25.166313463305137,42.0,49.0,56.0,77.0,200.0
I,665.0,58.651127819548876,21.816149292692494,42.0,49.0,49.0,56.0,193.0
