id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,G,0.0,
0,G,14.0,
0,G,0.0,
0,G,7.0,
0,G,,112.0
0,G,,378.0
0,G,,147.0
0,G,,175.0
0,A,177.0,
0,A,0.0,
0,A,0.0,
0,A,0.0,
0,A,0.0,
0,A,,170.0
0,A,,7.0
0,A,,21.0
0,A,,7.0
0,A,,7.0
0,C,0.0,
0,C,0.0,
0,C,63.0,
0,C,0.0,
0,C,,35.0
0,C,,28.0
0,C,,56.0
0,H,0.0,
0,H,28.0,
0,H,252.0,
0,H,49.0,
0,H,,140.0
0,H,,161.0
0,H,,280.0
0,H,,182.0
0,B,14.0,
0,B,7.0,
0,B,0.0,
0,B,21.0,
0,B,21.0,
0,B,,42.0
0,B,,7.0
0,B,,14.0
0,B,,49.0
0,B,,21.0
0,I,133.0,
0,I,7.0,
0,I,7.0,
0,I,0.0,
0,I,,35.0
0,I,,21.0
0,I,,7.0
1,G,7.0,
1,G,14.0,
1,G,0.0,
1,G,7.0,
1,G,14.0,
1,G,14.0,
1,G,0.0,
1,G,,14.0
1,G,,7.0
1,G,,63.0
1,G,,21.0
1,G,,63.0
1,G,,70.0
1,D,56.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,7.0,
1,D,,77.0
1,D,,7.0
1,D,,21.0
1,D,,7.0
1,D,,28.0
1,A,170.0,
1,A,0.0,
1,A,0.0,
1,A,7.0,
1,A,21.0,
1,A,7.0,
1,A,14.0,
1,A,,170.0
1,A,,21.0
1,A,,7.0
1,A,,35.0
1,A,,7.0
1,A,,7.0
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,,14.0
1,C,,21.0
1,C,,21.0
1,C,,35.0
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,21.0,
1,H,0.0,
1,H,,35.0
1,H,,84.0
1,H,,42.0
1,H,,63.0
1,H,,70.0
1,F,28.0,
1,F,0.0,
1,F,7.0,
1,F,0.0,
1,F,0.0,
1,F,7.0,
1,F,,70.0
1,F,,91.0
1,F,,112.0
1,F,,98.0
1,F,,28.0
1,F,,49.0
1,I,7.0,
1,I,0.0,
1,I,7.0,
1,I,7.0,
1,I,0.0,
1,I,0.0,
1,I,,49.0
1,I,,84.0
1,I,,28.0
1,I,,42.0
1,I,,7.0
1,I,,21.0
2,G,7.0,
2,G,7.0,
2,G,7.0,
2,G,0.0,
2,G,0.0,
2,G,7.0,
2,G,,35.0
2,G,,35.0
2,G,,7.0
2,G,,35.0
2,G,,70.0
2,G,,49.0
2,D,28.0,
2,D,0.0,
2,D,49.0,
2,D,42.0,
2,D,56.0,
2,D,21.0,
2,D,,28.0
2,D,,28.0
2,D,,28.0
2,D,,14.0
2,A,42.0,
2,A,0.0,
2,A,7.0,
2,A,7.0,
2,A,0.0,
2,A,7.0,
2,A,,14.0
2,A,,91.0
2,A,,7.0
2,A,,28.0
2,A,,49.0
2,A,,56.0
2,C,205.0,
2,C,0.0,
2,C,0.0,
2,C,7.0,
2,C,7.0,
2,C,35.0,
2,C,28.0,
2,C,,170.0
2,C,,7.0
2,C,,7.0
2,C,,7.0
2,C,,7.0
2,H,7.0,
2,H,7.0,
2,H,35.0,
2,H,0.0,
2,H,0.0,
2,H,63.0,
2,H,,14.0
2,H,,140.0
2,H,,84.0
2,H,,28.0
2,H,,56.0
2,B,14.0,
2,B,0.0,
2,B,0.0,
2,B,0.0,
2,B,7.0,
2,B,0.0,
2,B,7.0,
2,B,,21.0
2,B,,35.0
2,B,,7.0
2,B,,7.0
2,B,,7.0
2,B,,7.0
2,B,,63.0
2,I,91.0,
2,I,0.0,
2,I,0.0,
2,I,7.0,
2,I,7.0,
2,I,14.0,
2,I,,14.0
2,I,,7.0
2,I,,21.0
2,I,,7.0
3,G,0.0,
3,G,0.0,
3,G,7.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,,35.0
3,G,,28.0
3,G,,7.0
3,G,,91.0
3,G,,28.0
3,G,,63.0
3,G,,63.0
3,D,0.0,
3,D,0.0,
3,D,14.0,
3,D,0.0,
3,D,7.0,
3,D,0.0,
3,D,0.0,
3,D,,28.0
3,D,,21.0
3,D,,7.0
3,D,,21.0
3,D,,42.0
3,D,,21.0
3,D,,49.0
3,A,0.0,
3,A,0.0,
3,A,7.0,
3,A,0.0,
3,A,0.0,
3,A,0.0,
3,A,0.0,
3,A,,7.0
3,A,,28.0
3,A,,7.0
3,A,,91.0
3,A,,35.0
3,A,,28.0
3,A,,14.0
3,C,170.0,
3,C,0.0,
3,C,0.0,
3,C,7.0,
3,C,0.0,
3,C,0.0,
3,C,0.0,
3,C,,170.0
3,C,,7.0
3,C,,49.0
3,C,,21.0
3,C,,14.0
3,C,,14.0
3,C,,56.0
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,7.0,
3,H,7.0,
3,H,,49.0
3,H,,98.0
3,H,,49.0
3,H,,63.0
3,H,,63.0
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,14.0,
3,F,0.0,
3,F,,56.0
3,F,,98.0
3,F,,70.0
3,F,,21.0
3,F,,7.0
3,F,,63.0
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,,49.0
3,I,,84.0
3,I,,21.0
3,I,,21.0
3,I,,21.0
3,I,,28.0
4,G,7.0,
4,G,168.0,
4,G,7.0,
4,G,7.0,
4,G,,203.0
4,G,,217.0
4,G,,154.0
4,G,,385.0
4,D,198.0,
4,D,0.0,
4,D,0.0,
4,D,0.0,
4,D,0.0,
4,D,,170.0
4,D,,7.0
4,D,,7.0
4,H,0.0,
4,H,0.0,
4,H,0.0,
4,H,7.0,
4,H,,189.0
4,H,,84.0
4,H,,476.0
4,H,,7.0
4,F,7.0,
4,F,28.0,
4,F,28.0,
4,F,0.0,
4,F,7.0,
4,F,,182.0
4,F,,126.0
4,F,,28.0
4,F,,21.0
4,E,28.0,
4,E,7.0,
4,E,0.0,
4,E,14.0,
4,E,35.0,
4,E,,91.0
4,E,,7.0
4,E,,14.0
4,I,7.0,
4,I,42.0,
4,I,0.0,
4,I,35.0,
4,I,,49.0
4,I,,7.0
5,G,7.0,
5,G,0.0,
5,G,0.0,
5,G,7.0,
5,G,0.0,
5,G,7.0,
5,G,35.0,
5,G,,42.0
5,G,,7.0
5,G,,7.0
5,G,,49.0
5,G,,7.0
5,G,,63.0
5,G,,70.0
5,D,184.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,,170.0
5,D,,7.0
5,D,,28.0
5,D,,7.0
5,D,,7.0
5,A,0.0,
5,A,7.0,
5,A,42.0,
5,A,7.0,
5,A,7.0,
5,A,0.0,
5,A,,70.0
5,A,,7.0
5,A,,28.0
5,A,,7.0
5,C,0.0,
5,C,0.0,
5,C,7.0,
5,C,0.0,
