id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,H,0.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,16.0,
0,H,1.0,
0,H,0.0,
0,H,0.0,
0,H,1.0,
0,H,0.0,
0,H,1.0,
0,H,0.0,
0,H,,32.0
0,H,,16.0
0,H,,32.0
0,H,,32.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,32.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,A,83.0,
0,A,2.0,
0,A,3.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,3.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,2.0,
0,A,,80.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,A,,16.0
0,I,5.0,
0,I,4.0,
0,I,5.0,
0,I,4.0,
0,I,5.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,5.0,
0,I,4.0,
0,I,5.0,
0,I,4.0,
0,I,,16.0
0,I,,16.0
0,I,,32.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,C,9.0,
0,C,9.0,
0,C,9.0,
0,C,9.0,
0,C,8.0,
0,C,24.0,
0,C,9.0,
0,C,8.0,
0,C,9.0,
0,C,8.0,
0,C,9.0,
0,C,8.0,
0,C,8.0,
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,32.0
0,C,,32.0
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,,144.0
0,G,,160.0
0,G,,112.0
0,G,,256.0
0,G,,272.0
0,G,,256.0
0,G,,288.0
0,G,,192.0
0,G,,272.0
0,G,,272.0
0,G,,176.0
0,G,,256.0
0,G,,256.0
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,14.0,
0,B,15.0,
0,B,15.0,
0,B,14.0,
0,B,,64.0
0,B,,304.0
0,B,,256.0
0,B,,304.0
0,B,,240.0
0,B,,224.0
0,B,,224.0
0,B,,288.0
0,B,,272.0
0,B,,272.0
0,B,,208.0
0,B,,320.0
0,B,,256.0
0,B,,256.0
1,H,1.0,
1,H,0.0,
1,H,0.0,
1,H,1.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,16.0,
1,H,0.0,
1,H,,16.0
1,H,,16.0
1,H,,16.0
1,H,,16.0
1,H,,32.0
1,H,,32.0
1,H,,16.0
1,H,,16.0
1,H,,16.0
1,H,,32.0
1,A,82.0,
1,A,2.0,
1,A,2.0,
1,A,2.0,
1,A,3.0,
1,A,19.0,
1,A,2.0,
1,A,2.0,
1,A,2.0,
1,A,2.0,
1,A,,80.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,A,,16.0
1,I,4.0,
1,I,4.0,
1,I,4.0,
1,I,4.0,
1,I,5.0,
