id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,10.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,1.0,
0,H,10.0,
0,H,10.0,
0,H,1.0,
0,H,19.0,
0,H,10.0,
0,H,10.0,
0,H,1.0,
0,H,,18.0
0,H,,18.0
0,H,,36.0
0,H,,36.0
0,H,,18.0
0,H,,18.0
0,H,,36.0
0,H,,18.0
0,H,,18.0
0,H,,36.0
0,H,,18.0
0,H,,18.0
0,H,,36.0
0,H,,36.0
0,H,,36.0
0,H,,18.0
0,H,,18.0
0,H,,36.0
0,H,,18.0
0,H,,18.0
0,H,,18.0
0,H,,18.0
0,H,,18.0
0,H,,18.0
0,G,29.0,
0,G,2.0,
0,G,2.0,
0,G,11.0,
0,G,11.0,
0,G,2.0,
0,G,11.0,
0,G,47.0,
0,G,11.0,
0,G,11.0,
0,G,11.0,
0,G,11.0,
0,G,2.0,
0,G,2.0,
0,G,2.0,
0,G,11.0,
0,G,11.0,
0,G,2.0,
0,G,11.0,
0,G,2.0,
0,G,2.0,
0,G,20.0,
0,G,2.0,
0,G,11.0,
0,G,,18.0
0,G,,36.0
0,G,,18.0
0,G,,36.0
0,G,,18.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,54.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,G,,18.0
0,A,68.0,
0,A,3.0,
0,A,3.0,
0,A,3.0,
0,A,12.0,
0,A,12.0,
0,A,21.0,
0,A,3.0,
0,A,12.0,
0,A,12.0,
0,A,3.0,
0,A,3.0,
0,A,3.0,
0,A,3.0,
0,A,12.0,
0,A,3.0,
0,A,21.0,
0,A,12.0,
0,A,21.0,
0,A,3.0,
0,A,3.0,
0,A,12.0,
0,A,12.0,
0,A,12.0,
0,A,3.0,
0,A,,65.0
0,A,,18.0
0,A,,36.0
0,A,,18.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,36.0
0,A,,18.0
0,A,,18.0
0,A,,36.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,18.0
0,A,,54.0
0,I,13.0,
0,I,31.0,
0,I,13.0,
0,I,13.0,
0,I,22.0,
0,I,4.0,
0,I,13.0,
0,I,31.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,13.0,
0,I,13.0,
0,I,13.0,
0,I,22.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,13.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,4.0,
0,I,,54.0
0,I,,18.0
0,I,,36.0
0,I,,18.0
0,I,,18.0
0,I,,36.0
0,I,,54.0
0,I,,18.0
0,I,,18.0
0,I,,36.0
0,I,,18.0
0,I,,36.0
0,I,,18.0
0,I,,36.0
0,I,,54.0
0,I,,54.0
0,I,,36.0
0,I,,36.0
0,I,,36.0
0,I,,126.0
0,I,,54.0
0,I,,36.0
0,I,,72.0
0,I,,54.0
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,14.0,
0,B,14.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,14.0,
0,B,5.0,
0,B,14.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,,18.0
0,B,,18.0
0,B,,54.0
0,B,,18.0
0,B,,36.0
0,B,,18.0
0,B,,18.0
0,B,,18.0
0,B,,18.0
0,B,,72.0
0,B,,36.0
0,B,,36.0
0,B,,18.0
0,B,,36.0
0,B,,90.0
0,B,,36.0
0,B,,18.0
0,B,,18.0
0,B,,36.0
0,B,,18.0
0,B,,36.0
0,B,,36.0
0,B,,36.0
0,B,,18.0
0,C,16.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,16.0,
0,C,34.0,
0,C,16.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,16.0,
0,C,16.0,
0,C,16.0,
0,C,16.0,
0,C,34.0,
0,C,7.0,
0,C,7.0,
0,C,7.0,
0,C,16.0,
0,C,7.0,
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,18.0
0,C,,18.0
0,C,,18.0
0,C,,18.0
0,C,,36.0
0,C,,36.0
0,C,,72.0
0,C,,108.0
0,C,,72.0
0,C,,18.0
0,C,,18.0
0,C,,18.0
0,C,,54.0
0,C,,36.0
0,C,,72.0
0,C,,54.0
0,C,,18.0
0,C,,36.0
0,C,,108.0
1,H,1.0,
1,H,10.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,10.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,10.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,1.0,
1,H,10.0,
1,H,10.0,
1,H,1.0,
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,36.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
1,H,,18.0
