crossroad,count,mean,std,min,25%,50%,75%,max
A,1140.0,38.69122807017544,27.845795622902095,18.0,18.0,36.0,54.0,180.0
B,1113.0,29.717879604672056,17.695348893940963,18.0,18.0,18.0,36.0,116.0
C,1089.0,27.51147842056933,15.53542283332056,18.0,18.0,18.0,36.0,134.0
D,1116.0,26.9247311827957,17.557941936336963,18.0,18.0,18.0,36.0,152.0
E,876.0,23.08675799086758,12.295662714618123,18.0,18.0,18.0,18.0,116.0
F,1134.0,31.294532627865962,18.210392125896114,18.0,18.0,18.0,36.0,116.0
G,1260.0,55.10793650793651,37.62316095674605,18.0,18.0,36.0,90.0,180.0
H,1260.0,46.15079365079365,28.62248250121652,18.0,18.0,36.0,72.0,144.0
I,1127.0,97.00443655723159,79.00823403936351,18.0,36.0,72.0,162.0,342.0
