crossroad,count,mean,std,min,25%,50%,75%,max
A,577.0,56.79029462738301,31.60497350238812,36.0,36.0,36.0,72.0,188.0
B,569.0,116.08435852372584,82.01987854626752,36.0,36.0,72.0,180.0,288.0
C,579.0,160.1174438687392,129.83913399259194,36.0,36.0,72.0,288.0,396.0
D,486.0,59.160493827160494,41.70810402306644,36.0,36.0,36.0,72.0,288.0
E,391.0,39.20204603580563,12.041705131320487,36.0,36.0,36.0,36.0,116.0
F,509.0,55.080550098231825,34.964146356023875,36.0,36.0,36.0,72.0,216.0
G,711.0,134.014064697609,121.24441534606818,36.0,36.0,36.0,288.0,360.0
H,607.0,100.51400329489292,69.49662991297286,36.0,36.0,72.0,180.0,252.0
I,606.0,57.43234323432343,28.378222533654196,36.0,36.0,36.0,72.0,180.0
