crossroad,count,mean,std,min,25%,50%,75%,max
A,1064.0,7.2781954887218046,9.53922703535853,3.0,3.0,3.0,12.0,95.0
B,993.0,8.261832829808661,8.021890631181583,5.0,5.0,5.0,5.0,79.0
C,997.0,11.236710130391174,8.370687549384781,7.0,7.0,7.0,16.0,108.0
D,1059.0,11.284230406043438,11.424753688003563,6.0,6.0,6.0,15.0,125.0
E,809.0,3.8022249690976513,10.233556962888933,0.0,0.0,0.0,9.0,110.0
F,1078.0,13.007421150278294,10.41006675808999,8.0,8.0,8.0,17.0,118.0
G,1184.0,7.836148648648648,10.264392111813203,2.0,2.0,2.0,11.0,94.0
H,1164.0,5.884879725085911,9.29957024696834,1.0,1.0,1.0,10.0,93.0
I,1061.0,9.950989632422242,10.519857748019774,4.0,4.0,4.0,13.0,123.0
