crossroad,count,mean,std,min,25%,50%,75%,max
A,649.0,48.07395993836672,34.109402099853696,16.0,16.0,32.0,64.0,160.0
B,647.0,19.931993817619784,10.75573198237767,16.0,16.0,16.0,16.0,112.0
C,607.0,22.85337726523888,13.919259787456493,16.0,16.0,16.0,32.0,112.0
D,640.0,20.6,14.9395024145507,16.0,16.0,16.0,16.0,144.0
E,588.0,35.59183673469388,22.688695442435694,16.0,16.0,32.0,48.0,160.0
F,623.0,29.303370786516854,30.439800453387324,16.0,16.0,16.0,32.0,208.0
G,733.0,35.470668485675304,25.71307154586959,16.0,16.0,32.0,48.0,144.0
H,714.0,20.280112044817926,10.096308852340359,16.0,16.0,16.0,16.0,96.0
I,616.0,223.32467532467533,169.85200188578838,16.0,128.0,160.0,372.0,624.0
