crossroad,count,mean,std,min,25%,50%,75%,max
A,795.0,41.081761006289305,9.86174487645575,35.0,40.0,40.0,40.0,135.0
B,720.0,41.40972222222222,8.828778643099609,35.0,40.0,40.0,40.0,115.0
C,775.0,43.86451612903226,10.595985185854502,35.0,40.0,40.0,45.0,125.0
D,726.0,42.04545454545455,11.428186569874596,35.0,40.0,40.0,40.0,135.0
E,480.0,41.1875,11.886126805583615,35.0,40.0,40.0,40.0,125.0
F,776.0,41.93943298969072,10.274060876979993,35.0,40.0,40.0,40.0,135.0
G,856.0,42.26635514018692,10.706246251825243,35.0,40.0,40.0,45.0,130.0
H,824.0,42.87621359223301,11.329236889082704,35.0,40.0,40.0,45.0,135.0
I,803.0,42.75840597758406,10.901687780266782,35.0,40.0,40.0,45.0,140.0
