crossroad,count,mean,std,min,25%,50%,75%,max
A,680.0,17.301470588235293,43.63291103822018,0.0,0.0,7.0,14.0,429.0
B,617.0,13.961102106969205,37.04282065960626,0.0,0.0,7.0,14.0,282.0
C,671.0,18.65424739195231,53.28736213471276,0.0,0.0,7.0,14.0,758.0
D,620.0,16.796774193548387,50.99400315638485,0.0,0.0,7.0,14.0,576.0
E,430.0,15.704651162790698,50.79960837857405,0.0,0.0,0.0,7.0,331.0
F,682.0,21.612903225806452,53.89879849654299,0.0,0.0,7.0,21.0,625.0
G,689.0,24.227866473149493,55.95000396122608,0.0,0.0,7.0,21.0,541.0
H,680.0,24.23970588235294,49.105697786933476,0.0,0.0,7.0,28.0,464.0
I,645.0,16.914728682170544,41.898470711309486,0.0,0.0,7.0,14.0,324.0
