crossroad,count,mean,std,min,25%,50%,75%,max
A,1138.0,11.804042179261863,13.523532420079926,6.0,6.0,6.0,15.0,158.0
B,1113.0,7.149146451033244,10.984424948401166,3.0,3.0,3.0,12.0,119.0
C,1087.0,6.604415823367066,12.465935123110436,1.0,1.0,1.0,10.0,144.0
D,1121.0,6.540588760035682,15.664803678817975,0.0,0.0,0.0,9.0,170.0
E,876.0,9.501141552511415,10.700440517417828,5.0,5.0,5.0,14.0,121.0
F,1133.0,9.180052956751986,11.041412136859655,4.0,4.0,4.0,13.0,129.0
G,1260.0,9.643650793650794,12.281546215662656,2.0,2.0,2.0,11.0,136.0
H,1259.0,12.811755361397935,10.391631172563375,8.0,8.0,8.0,17.0,124.0
I,1126.0,13.571047957371226,11.769709376697467,7.0,7.0,7.0,16.0,150.0
