crossroad,count,mean,std,min,25%,50%,75%,max
A,792.0,41.16161616161616,10.061838705885371,35.0,35.0,40.0,40.0,135.0
B,720.0,41.270833333333336,8.924204674263708,35.0,40.0,40.0,40.0,115.0
C,773.0,43.54463130659767,10.91285014156864,35.0,40.0,40.0,45.0,135.0
D,727.0,42.68225584594223,12.098630543158684,35.0,40.0,40.0,40.0,135.0
E,482.0,40.809128630705395,11.725768115930641,35.0,40.0,40.0,40.0,125.0
F,771.0,42.60700389105058,11.19832560414049,35.0,40.0,40.0,45.0,140.0
G,854.0,42.95667447306791,10.999807999789963,35.0,40.0,40.0,45.0,135.0
H,822.0,41.81265206812652,10.329477727946633,35.0,40.0,40.0,40.0,135.0
I,798.0,43.64661654135338,11.323261157590082,30.0,40.0,40.0,45.0,135.0
