id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,I,0.0,
0,I,1.0,
0,I,,16.0
0,I,,32.0
0,B,3.0,
0,B,2.0,
0,B,,32.0
0,B,,16.0
0,H,6.0,
0,H,6.0,
0,H,,16.0
0,H,,16.0
0,A,89.0,
0,A,8.0,
0,A,,80.0
0,G,12.0,
0,G,12.0,
0,G,,192.0
0,G,,304.0
0,C,14.0,
0,C,14.0,
0,C,,80.0
0,C,,208.0
1,F,,480.0
1,I,0.0,
1,I,,16.0
1,D,5.0,
1,D,5.0,
1,D,,48.0
1,D,,16.0
1,H,6.0,
1,H,,16.0
1,A,88.0,
1,A,8.0,
1,A,,80.0
1,A,,16.0
1,G,12.0,
1,G,,144.0
1,C,14.0,
1,C,,16.0
2,I,0.0,
2,I,0.0,
2,I,,16.0
2,I,,16.0
2,B,2.0,
2,B,2.0,
2,B,2.0,
2,B,,16.0
2,B,,16.0
2,D,4.0,
2,D,5.0,
2,D,,32.0
2,D,,16.0
2,D,,16.0
2,H,6.0,
2,H,7.0,
2,H,,16.0
2,H,,16.0
2,A,8.0,
2,A,8.0,
2,A,9.0,
2,A,,16.0
2,A,,32.0
2,A,,16.0
2,G,12.0,
2,G,12.0,
2,G,,256.0
2,G,,320.0
2,C,110.0,
2,C,14.0,
2,C,14.0,
2,C,,80.0
2,C,,32.0
2,C,,16.0
3,F,,528.0
3,I,1.0,
3,I,,16.0
3,D,5.0,
3,D,,16.0
3,H,6.0,
3,H,,32.0
3,A,72.0,
3,A,,16.0
3,G,12.0,
3,G,,320.0
3,C,94.0,
3,C,14.0,
3,C,,80.0
3,C,,32.0
4,F,,32.0
4,F,,16.0
4,F,,32.0
4,I,1.0,
4,I,0.0,
4,I,1.0,
4,I,,32.0
4,I,,32.0
4,D,85.0,
4,D,4.0,
4,D,4.0,
4,D,,80.0
4,D,,16.0
4,D,,16.0
4,H,6.0,
4,H,7.0,
4,H,,16.0
4,H,,16.0
4,H,,16.0
4,E,11.0,
4,E,11.0,
4,E,11.0,
4,E,,48.0
4,E,,16.0
4,E,,16.0
4,G,12.0,
4,G,13.0,
4,G,,208.0
4,G,,240.0
5,F,,416.0
5,I,0.0,
5,I,0.0,
5,I,,32.0
5,I,,16.0
5,D,84.0,
5,D,4.0,
5,D,,80.0
5,D,,16.0
5,H,6.0,
5,H,7.0,
5,H,,32.0
5,H,,16.0
5,A,8.0,
5,A,,16.0
5,G,12.0,
5,G,13.0,
5,G,,48.0
