crossroad,count,mean,std,min,25%,50%,75%,max
A,648.0,14.669753086419753,32.84913120083868,0.0,0.0,7.0,14.0,294.0
B,616.0,11.909090909090908,28.919706873968742,0.0,0.0,7.0,14.0,238.0
C,639.0,12.422535211267606,32.413325839772,0.0,0.0,7.0,14.0,371.0
D,623.0,13.48314606741573,36.894120973857255,0.0,0.0,7.0,14.0,518.0
E,451.0,11.035476718403547,37.16980352599571,0.0,0.0,0.0,7.0,294.0
F,650.0,16.20769230769231,33.40550136775246,0.0,0.0,7.0,14.0,343.0
G,695.0,23.47769784172662,43.613864429616164,0.0,0.0,7.0,21.0,392.0
H,693.0,20.1010101010101,33.54926774208708,0.0,7.0,14.0,21.0,336.0
I,661.0,16.16036308623298,34.12470449451051,0.0,0.0,7.0,14.0,308.0
