id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,I,0.0,
0,I,1.0,
0,I,0.0,
0,I,1.0,
0,I,1.0,
0,I,0.0,
0,I,0.0,
0,I,0.0,
0,I,0.0,
0,I,1.0,
0,I,16.0,
0,I,0.0,
0,I,0.0,
0,I,0.0,
0,I,1.0,
0,I,1.0,
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,32.0
0,I,,16.0
0,I,,32.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,I,,16.0
0,B,5.0,
0,B,5.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,5.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,4.0,
0,B,20.0,
0,B,4.0,
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,48.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,B,,16.0
0,H,6.0,
0,H,7.0,
0,H,6.0,
0,H,22.0,
0,H,7.0,
0,H,6.0,
0,H,6.0,
0,H,6.0,
0,H,6.0,
0,H,6.0,
0,H,6.0,
0,H,23.0,
0,H,7.0,
0,H,6.0,
0,H,7.0,
0,H,7.0,
0,H,,32.0
0,H,,32.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,32.0
0,H,,80.0
0,H,,32.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,16.0
0,H,,48.0
0,H,,16.0
0,C,9.0,
0,C,8.0,
0,C,9.0,
0,C,24.0,
0,C,8.0,
0,C,8.0,
0,C,8.0,
0,C,8.0,
0,C,9.0,
0,C,8.0,
0,C,24.0,
0,C,9.0,
0,C,9.0,
0,C,8.0,
0,C,8.0,
0,C,8.0,
0,C,,16.0
0,C,,48.0
0,C,,16.0
0,C,,32.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,32.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,C,,32.0
0,C,,16.0
0,C,,16.0
0,C,,16.0
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
0,G,12.0,
