id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,H,49.0,
0,H,63.0,
0,H,0.0,
0,H,,154.0
0,H,,322.0
0,H,,238.0
0,B,21.0,
0,B,0.0,
0,B,14.0,
0,B,14.0,
0,B,,49.0
0,B,,14.0
0,B,,28.0
0,G,7.0,
0,G,7.0,
0,G,42.0,
0,G,,28.0
0,G,,560.0
0,G,,448.0
0,C,42.0,
0,C,14.0,
0,C,14.0,
0,C,7.0,
0,C,,56.0
0,C,,182.0
0,C,,14.0
0,C,,63.0
0,I,42.0,
0,I,7.0,
0,I,28.0,
0,I,0.0,
0,I,,70.0
0,I,,7.0
0,I,,7.0
0,A,184.0,
0,A,7.0,
0,A,7.0,
0,A,0.0,
0,A,,170.0
0,A,,35.0
0,A,,14.0
0,A,,14.0
1,H,7.0,
1,H,0.0,
1,H,0.0,
1,H,7.0,
1,H,14.0,
1,H,7.0,
1,H,0.0,
1,H,,7.0
1,H,,7.0
1,H,,63.0
1,H,,112.0
1,H,,14.0
1,H,,28.0
1,F,7.0,
1,F,7.0,
1,F,7.0,
1,F,0.0,
1,F,0.0,
1,F,7.0,
1,F,0.0,
1,F,,28.0
1,F,,28.0
1,F,,49.0
1,F,,42.0
1,F,,35.0
1,F,,14.0
1,F,,21.0
1,G,14.0,
1,G,0.0,
1,G,7.0,
1,G,0.0,
1,G,0.0,
1,G,0.0,
1,G,21.0,
1,G,0.0,
1,G,,14.0
1,G,,7.0
1,G,,7.0
1,G,,35.0
1,G,,7.0
1,G,,28.0
1,G,,7.0
1,C,7.0,
1,C,0.0,
1,C,7.0,
1,C,0.0,
1,C,7.0,
1,C,7.0,
1,C,7.0,
1,C,,84.0
1,C,,105.0
1,C,,49.0
1,C,,28.0
1,C,,7.0
1,C,,7.0
1,C,,7.0
1,I,0.0,
1,I,0.0,
1,I,14.0,
1,I,0.0,
1,I,0.0,
1,I,0.0,
1,I,0.0,
1,I,,14.0
1,I,,7.0
1,I,,7.0
1,I,,49.0
1,I,,49.0
1,I,,21.0
1,I,,14.0
1,D,0.0,
1,D,0.0,
1,D,7.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,14.0,
1,D,,14.0
1,D,,7.0
1,D,,7.0
1,D,,7.0
1,D,,7.0
1,A,170.0,
1,A,0.0,
1,A,0.0,
1,A,0.0,
1,A,0.0,
1,A,0.0,
1,A,0.0,
1,A,7.0,
1,A,,170.0
1,A,,7.0
1,A,,56.0
1,A,,28.0
2,H,0.0,
2,H,0.0,
2,H,14.0,
2,H,7.0,
2,H,0.0,
2,H,7.0,
2,H,,28.0
2,H,,63.0
2,H,,63.0
2,H,,126.0
2,H,,49.0
2,H,,49.0
2,B,21.0,
2,B,7.0,
2,B,0.0,
2,B,0.0,
2,B,0.0,
2,B,21.0,
2,B,0.0,
2,B,,35.0
2,B,,21.0
2,B,,28.0
2,B,,28.0
2,B,,7.0
2,G,0.0,
2,G,0.0,
2,G,0.0,
2,G,0.0,
2,G,0.0,
2,G,0.0,
2,G,,21.0
2,G,,14.0
2,G,,14.0
2,G,,21.0
2,G,,42.0
2,G,,49.0
2,C,184.0,
2,C,7.0,
2,C,7.0,
2,C,7.0,
2,C,0.0,
2,C,28.0,
2,C,91.0,
2,C,,170.0
2,C,,7.0
2,C,,21.0
2,C,,7.0
2,C,,273.0
2,I,0.0,
2,I,21.0,
2,I,14.0,
2,I,0.0,
2,I,0.0,
2,I,0.0,
2,I,,28.0
2,I,,49.0
2,I,,63.0
2,I,,7.0
2,I,,7.0
2,D,7.0,
2,D,0.0,
2,D,14.0,
2,D,7.0,
2,D,0.0,
2,D,0.0,
2,D,,28.0
2,D,,21.0
2,D,,7.0
2,D,,7.0
2,D,,42.0
2,D,,7.0
2,A,0.0,
2,A,0.0,
2,A,0.0,
2,A,7.0,
2,A,0.0,
2,A,14.0,
2,A,14.0,
2,A,,14.0
2,A,,126.0
2,A,,21.0
2,A,,21.0
2,A,,7.0
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,,35.0
3,H,,28.0
3,H,,21.0
3,H,,14.0
3,H,,49.0
3,H,,21.0
3,H,,49.0
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,0.0,
3,F,,7.0
3,F,,21.0
3,F,,14.0
3,F,,28.0
3,F,,56.0
3,F,,28.0
3,F,,21.0
3,G,0.0,
3,G,7.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,,21.0
3,G,,42.0
3,G,,21.0
3,G,,35.0
3,G,,28.0
3,G,,42.0
3,C,170.0,
3,C,0.0,
3,C,0.0,
3,C,0.0,
3,C,0.0,
3,C,7.0,
3,C,0.0,
3,C,0.0,
3,C,,170.0
3,C,,28.0
3,C,,56.0
3,C,,28.0
3,C,,56.0
3,C,,28.0
3,C,,21.0
3,C,,42.0
3,I,0.0,
3,I,0.0,
3,I,7.0,
3,I,0.0,
3,I,0.0,
3,I,0.0,
3,I,7.0,
3,I,,28.0
3,I,,21.0
3,I,,7.0
3,I,,14.0
3,I,,56.0
3,I,,28.0
3,I,,7.0
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,,21.0
3,D,,21.0
3,D,,7.0
3,D,,7.0
3,D,,21.0
3,A,0.0,
3,A,7.0,
3,A,0.0,
3,A,14.0,
3,A,0.0,
3,A,0.0,
3,A,0.0,
3,A,7.0,
3,A,,7.0
3,A,,7.0
3,A,,21.0
3,A,,7.0
3,A,,14.0
3,A,,7.0
4,H,0.0,
4,H,49.0,
4,H,77.0,
4,H,,357.0
4,H,,434.0
4,H,,154.0
4,F,0.0,
4,F,35.0,
4,F,175.0,
4,F,49.0,
4,F,,329.0
4,F,,14.0
4,F,,49.0
4,E,7.0,
4,E,0.0,
4,E,0.0,
4,E,7.0,
4,E,,91.0
4,E,,35.0
4,G,0.0,
4,G,14.0,
4,G,56.0,
4,G,,140.0
4,G,,434.0
4,G,,504.0
4,I,0.0,
4,I,7.0,
4,I,7.0,
4,I,28.0,
4,I,,7.0
4,D,198.0,
4,D,7.0,
4,D,14.0,
4,D,14.0,
4,D,,170.0
4,D,,7.0
4,D,,7.0
5,H,21.0,
5,H,0.0,
5,H,0.0,
5,H,0.0,
5,H,0.0,
5,H,0.0,
5,H,21.0,
5,H,0.0,
5,H,,7.0
5,H,,7.0
5,H,,21.0
5,H,,77.0
5,H,,98.0
5,H,,63.0
5,H,,49.0
5,H,,7.0
5,F,7.0,
5,F,7.0,
5,F,7.0,
5,F,0.0,
5,F,0.0,
5,F,0.0,
5,F,0.0,
5,F,,7.0
5,F,,35.0
5,F,,70.0
5,F,,21.0
5,F,,35.0
5,F,,14.0
5,F,,7.0
5,G,0.0,
5,G,0.0,
5,G,0.0,
5,G,0.0,
5,G,14.0,
5,G,7.0,
5,G,7.0,
5,G,7.0,
5,G,,14.0
5,G,,14.0
5,G,,7.0
5,G,,7.0
5,G,,21.0
5,G,,14.0
5,G,,35.0
5,G,,7.0
5,C,0.0,
5,C,28.0,
5,C,0.0,
5,C,0.0,
5,C,0.0,
5,C,0.0,
5,C,0.0,
5,C,,56.0
5,C,,35.0
5,C,,63.0
5,C,,42.0
5,C,,28.0
5,C,,14.0
5,C,,28.0
5,I,0.0,
5,I,7.0,
5,I,0.0,
5,I,7.0,
5,I,0.0,
5,I,0.0,
5,I,0.0,
5,I,0.0,
5,I,,7.0
5,I,,7.0
5,I,,7.0
5,I,,56.0
5,I,,14.0
5,I,,42.0
5,I,,14.0
5,I,,42.0
5,D,170.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,0.0,
5,D,7.0,
5,D,0.0,
5,D,14.0,
5,D,,170.0
5,D,,7.0
5,D,,7.0
5,D,,7.0
5,D,,7.0
5,A,0.0,
5,A,0.0,
5,A,0.0,
5,A,0.0,
5,A,0.0,
5,A,7.0,
5,A,7.0,
5,A,,14.0
6,F,28.0,
6,F,0.0,
6,F,7.0,
6,F,35.0,
6,F,0.0,
6,F,14.0,
6,F,0.0,
6,F,0.0,
6,F,,49.0
6,F,,28.0
6,F,,7.0
6,F,,7.0
6,F,,7.0
6,F,,21.0
6,E,0.0,
6,E,0.0,
6,E,0.0,
6,E,0.0,
6,E,0.0,
6,E,0.0,
6,E,0.0,
6,E,7.0,
6,E,,7.0
6,E,,7.0
6,E,,7.0
6,E,,7.0
6,G,0.0,
6,G,0.0,
6,G,0.0,
6,G,0.0,
6,G,7.0,
6,G,21.0,
6,G,0.0,
6,G,0.0,
6,G,0.0,
6,G,,14.0
6,G,,7.0
6,G,,14.0
6,G,,21.0
6,G,,21.0
6,G,,49.0
6,G,,42.0
6,G,,7.0
6,D,177.0,
6,D,0.0,
6,D,0.0,
6,D,35.0,
6,D,14.0,
6,D,14.0,
6,D,7.0,
6,D,0.0,
6,D,0.0,
6,D,,170.0
6,D,,14.0
6,D,,7.0
6,D,,7.0
6,D,,28.0
7,H,14.0,
7,H,147.0,
7,H,49.0,
7,H,7.0,
7,H,14.0,
7,H,0.0,
7,H,,77.0
7,H,,7.0
7,H,,287.0
7,H,,266.0
7,H,,84.0
7,H,,112.0
7,E,0.0,
7,E,0.0,
7,E,21.0,
7,E,7.0,
7,E,7.0,
7,E,0.0,
7,E,,7.0
7,E,,7.0
7,E,,7.0
7,B,14.0,
7,B,7.0,
7,B,7.0,
7,B,7.0,
7,B,21.0,
7,B,7.0,
7,B,,7.0
7,B,,21.0
7,B,,7.0
7,B,,7.0
7,B,,7.0
7,B,,14.0
7,G,0.0,
7,G,14.0,
7,G,14.0,
7,G,49.0,
7,G,0.0,
7,G,14.0,
7,G,,7.0
7,G,,49.0
7,G,,126.0
7,G,,7.0
7,G,,147.0
7,G,,49.0
7,D,205.0,
7,D,21.0,
7,D,28.0,
7,D,28.0,
7,D,7.0,
7,D,21.0,
7,D,,170.0
7,D,,7.0
7,D,,105.0
7,D,,7.0
7,D,,14.0
7,A,0.0,
7,A,70.0,
7,A,21.0,
7,A,14.0,
7,A,42.0,
7,A,7.0,
7,A,,56.0
7,A,,238.0
7,A,,7.0
7,A,,7.0
7,A,,126.0
8,H,28.0,
8,H,0.0,
8,H,7.0,
8,H,28.0,
8,H,,168.0
8,H,,357.0
8,H,,189.0
8,H,,245.0
8,F,7.0,
8,F,98.0,
8,F,56.0,
8,F,70.0,
8,F,,210.0
8,F,,14.0
8,E,177.0,
8,E,0.0,
8,E,0.0,
8,E,7.0,
8,E,,170.0
8,G,7.0,
8,G,21.0,
8,G,42.0,
8,G,14.0,
8,G,,70.0
8,G,,308.0
8,G,,728.0
8,G,,483.0
8,I,14.0,
8,I,0.0,
8,I,21.0,
8,I,7.0,
8,I,,147.0
8,I,,21.0
8,I,,7.0
8,I,,28.0
8,D,7.0,
8,D,0.0,
8,D,0.0,
9,H,63.0,
9,H,70.0,
9,H,7.0,
9,H,35.0,
9,H,70.0,
9,H,0.0,
9,H,35.0,
9,H,,77.0
9,H,,14.0
9,H,,287.0
9,H,,588.0
9,H,,42.0
9,H,,84.0
9,H,,119.0
9,F,0.0,
9,F,0.0,
9,F,7.0,
9,F,14.0,
9,F,7.0,
9,F,7.0,
9,F,0.0,
9,F,,35.0
9,F,,35.0
9,F,,35.0
9,F,,14.0
9,F,,35.0
9,F,,14.0
9,F,,14.0
9,E,184.0,
9,E,0.0,
9,E,7.0,
9,E,14.0,
9,E,0.0,
9,E,0.0,
9,E,0.0,
9,E,,170.0
9,E,,7.0
9,B,0.0,
9,B,0.0,
9,B,14.0,
9,B,0.0,
9,B,63.0,
9,B,21.0,
9,C,0.0,
9,C,0.0,
9,C,0.0,
9,C,0.0,
9,C,0.0,
9,C,0.0,
9,C,7.0,
9,C,,91.0
9,C,,84.0
9,C,,28.0
9,C,,7.0
9,C,,35.0
9,I,7.0,
9,I,0.0,
9,I,7.0,
9,I,0.0,
9,I,0.0,
9,I,0.0,
9,I,0.0,
9,I,,7.0
9,I,,7.0
9,I,,7.0
9,I,,7.0
10,F,0.0,
10,F,0.0,
10,F,0.0,
10,F,7.0,
10,F,63.0,
10,F,14.0,
10,F,14.0,
10,F,,7.0
10,F,,7.0
10,F,,14.0
10,F,,14.0
10,E,170.0,
10,E,7.0,
10,E,0.0,
10,E,0.0,
10,E,0.0,
10,E,0.0,
10,E,0.0,
10,E,0.0,
10,E,,170.0
10,E,,7.0
10,E,,7.0
10,D,21.0,
10,D,28.0,
10,D,14.0,
10,D,0.0,
10,D,7.0,
10,D,0.0,
10,D,7.0,
10,D,7.0,
10,D,,91.0
10,D,,14.0
10,D,,7.0
11,H,0.0,
11,H,35.0,
11,H,0.0,
11,H,7.0,
11,H,14.0,
11,H,0.0,
11,H,56.0,
11,H,14.0,
11,H,,7.0
11,H,,7.0
11,H,,7.0
11,H,,63.0
11,H,,21.0
11,H,,7.0
11,H,,7.0
11,E,191.0,
11,E,0.0,
11,E,0.0,
11,E,0.0,
11,E,0.0,
11,E,14.0,
11,E,7.0,
11,E,0.0,
11,E,,170.0
11,E,,7.0
11,E,,7.0
11,E,,7.0
11,B,21.0,
11,B,49.0,
11,B,28.0,
11,B,21.0,
11,B,0.0,
11,B,0.0,
11,B,0.0,
11,B,21.0,
11,B,,7.0
11,B,,7.0
11,B,,7.0
11,B,,7.0
11,B,,7.0
11,A,0.0,
11,A,21.0,
11,A,0.0,
11,A,0.0,
11,A,7.0,
11,A,14.0,
11,A,0.0,
11,A,0.0,
11,A,,35.0
11,A,,119.0
11,A,,14.0
11,A,,84.0
11,A,,42.0
11,A,,35.0
11,A,,7.0
11,A,,7.0
12,F,84.0,
12,F,84.0,
12,F,0.0,
12,F,49.0,
12,F,7.0,
12,F,,189.0
12,F,,154.0
12,F,,140.0
12,G,0.0,
12,G,7.0,
12,G,21.0,
12,G,14.0,
12,G,14.0,
12,G,,56.0
12,G,,84.0
12,C,21.0,
12,C,14.0,
12,C,42.0,
12,C,35.0,
12,C,14.0,
12,C,,77.0
12,C,,7.0
12,C,,7.0
12,I,7.0,
12,I,56.0,
12,I,0.0,
12,I,35.0,
12,I,28.0,
12,I,,42.0
12,I,,126.0
12,D,7.0,
12,D,14.0,
12,D,0.0,
12,D,0.0,
12,D,,7.0
12,D,,7.0
12,D,,14.0
12,A,205.0,
12,A,0.0,
12,A,42.0,
12,A,35.0,
12,A,35.0,
12,A,,170.0
12,A,,182.0
12,A,,56.0
12,A,,35.0
13,F,205.0,
13,F,0.0,
13,F,49.0,
13,F,49.0,
13,F,35.0,
13,F,7.0,
13,F,21.0,
13,F,28.0,
13,F,,170.0
13,F,,56.0
13,F,,35.0
13,F,,91.0
13,F,,7.0
13,F,,126.0
13,F,,77.0
13,F,,56.0
13,E,0.0,
13,E,0.0,
13,E,0.0,
13,E,0.0,
13,E,0.0,
13,E,7.0,
13,E,0.0,
13,E,0.0,
13,E,,7.0
13,E,,7.0
13,B,21.0,
13,B,0.0,
13,B,7.0,
13,B,14.0,
13,B,7.0,
13,B,0.0,
13,B,7.0,
13,B,0.0,
13,B,,7.0
13,B,,42.0
13,B,,77.0
13,B,,14.0
13,B,,14.0
13,B,,14.0
13,B,,14.0
13,B,,14.0
13,C,0.0,
13,C,0.0,
13,C,0.0,
13,C,0.0,
13,C,7.0,
13,C,21.0,
13,C,7.0,
13,C,7.0,
13,C,,35.0
13,C,,14.0
13,C,,14.0
13,C,,49.0
13,C,,7.0
13,C,,14.0
13,C,,7.0
13,D,28.0,
13,D,7.0,
13,D,21.0,
13,D,7.0,
13,D,35.0,
13,D,0.0,
13,D,0.0,
13,D,0.0,
13,D,,7.0
13,D,,14.0
13,A,7.0,
13,A,0.0,
13,A,7.0,
13,A,0.0,
13,A,0.0,
13,A,0.0,
13,A,28.0,
13,A,0.0,
13,A,,21.0
13,A,,126.0
13,A,,21.0
13,A,,70.0
13,A,,77.0
13,A,,28.0
14,F,198.0,
14,F,21.0,
14,F,14.0,
14,F,56.0,
14,F,35.0,
14,F,,170.0
14,F,,14.0
14,F,,91.0
14,F,,49.0
14,F,,189.0
14,F,,28.0
14,B,21.0,
14,B,0.0,
14,B,0.0,
14,B,0.0,
14,B,56.0,
14,B,,238.0
14,B,,7.0
