crossroad,count,mean,std,min,25%,50%,75%,max
A,969.0,8.27450980392157,9.094941173563207,6.0,6.0,6.0,7.0,109.0
B,1040.0,6.076923076923077,9.341033393803093,4.0,4.0,4.0,5.0,107.0
C,891.0,11.490460157126824,7.210531382757125,10.0,10.0,10.0,11.0,112.0
D,765.0,13.513725490196078,10.03482847728474,12.0,12.0,12.0,12.0,131.0
E,691.0,3.6497829232995658,9.679145927964843,2.0,2.0,2.0,2.0,104.0
F,0.0,,,,,,,
G,942.0,10.194267515923567,9.201224855197506,8.0,8.0,8.0,9.0,126.0
H,1103.0,1.9646418857660926,7.845468771732244,0.0,0.0,0.0,1.0,87.0
I,892.0,15.538116591928251,9.026317926154148,14.0,14.0,14.0,15.0,132.0
