crossroad,count,mean,std,min,25%,50%,75%,max
A,795.0,2.49685534591195,14.05587725162688,0.0,0.0,0.0,0.0,135.0
B,720.0,1.7916666666666667,11.375421250357615,0.0,0.0,0.0,0.0,115.0
C,775.0,2.4064516129032256,12.786103958866635,0.0,0.0,0.0,0.0,125.0
D,726.0,2.7203856749311295,15.543142996057048,0.0,0.0,0.0,0.0,150.0
E,480.0,3.5625,17.755479321297376,0.0,0.0,0.0,0.0,130.0
F,776.0,2.654639175257732,14.788026686782533,0.0,0.0,0.0,0.0,140.0
G,855.0,2.807017543859649,13.839289938886765,0.0,0.0,0.0,0.0,135.0
H,823.0,2.667071688942892,14.286381722760705,0.0,0.0,0.0,0.0,140.0
I,803.0,2.6774595267745953,13.069613251562943,0.0,0.0,0.0,0.0,140.0
