crossroad,count,mean,std,min,25%,50%,75%,max
A,659.0,13.423368740515933,14.298855360558846,10.0,10.0,10.0,11.0,154.0
B,683.0,4.708638360175695,12.185697774631347,2.0,2.0,2.0,3.0,130.0
C,607.0,8.840197693574959,13.053551745106496,6.0,6.0,6.0,7.0,135.0
D,681.0,4.315712187958884,16.189281216085938,0.0,0.0,0.0,1.0,145.0
E,586.0,16.358361774744026,12.615195289151302,14.0,14.0,14.0,14.0,142.0
F,0.0,,,,,,,
G,741.0,11.260458839406208,12.618022901839419,8.0,8.0,8.0,9.0,169.0
H,745.0,6.312751677852349,9.925131621988239,4.0,4.0,4.0,5.0,101.0
I,614.0,14.219869706840392,11.879857903202716,12.0,12.0,12.0,13.0,140.0
