id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,G,35.0,
0,G,21.0,
0,G,0.0,
0,G,,644.0
0,G,,476.0
0,H,35.0,
0,H,77.0,
0,H,56.0,
0,H,0.0,
0,H,,182.0
0,H,,245.0
0,H,,231.0
0,H,,21.0
0,B,7.0,
0,B,0.0,
0,B,0.0,
0,B,42.0,
0,B,,49.0
0,B,,7.0
0,A,198.0,
0,A,42.0,
0,A,7.0,
0,A,7.0,
0,A,,170.0
0,A,,42.0
0,A,,14.0
0,A,,35.0
0,I,28.0,
0,I,42.0,
0,I,7.0,
0,I,0.0,
0,I,,42.0
0,I,,7.0
0,I,,28.0
0,C,21.0,
0,C,28.0,
0,C,21.0,
0,C,70.0,
0,C,,42.0
0,C,,28.0
0,C,,7.0
0,C,,7.0
1,G,14.0,
1,G,0.0,
1,G,0.0,
1,G,7.0,
1,G,0.0,
1,G,28.0,
1,G,7.0,
1,G,,14.0
1,G,,21.0
1,G,,21.0
1,G,,14.0
1,G,,7.0
1,G,,49.0
1,G,,35.0
1,H,0.0,
1,H,0.0,
1,H,14.0,
1,H,7.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,,28.0
1,H,,21.0
1,H,,7.0
1,H,,49.0
1,H,,126.0
1,H,,35.0
1,D,7.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,28.0,
1,D,0.0,
1,D,,14.0
1,D,,14.0
1,D,,7.0
1,D,,42.0
1,A,170.0,
1,A,0.0,
1,A,0.0,
1,A,0.0,
1,A,7.0,
1,A,7.0,
1,A,28.0,
1,A,0.0,
1,A,,170.0
1,A,,7.0
1,A,,7.0
1,A,,105.0
1,I,7.0,
1,I,7.0,
1,I,0.0,
1,I,0.0,
1,I,0.0,
1,I,0.0,
1,I,0.0,
1,I,,7.0
1,I,,7.0
1,I,,49.0
1,I,,42.0
1,I,,70.0
1,I,,7.0
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,7.0,
1,C,,98.0
1,C,,42.0
1,C,,14.0
1,C,,28.0
1,C,,7.0
1,C,,7.0
1,C,,14.0
1,F,0.0,
1,F,21.0,
1,F,0.0,
1,F,7.0,
1,F,0.0,
1,F,14.0,
1,F,14.0,
1,F,,42.0
1,F,,28.0
1,F,,35.0
1,F,,14.0
1,F,,35.0
1,F,,14.0
1,F,,14.0
2,G,7.0,
2,G,0.0,
2,G,0.0,
2,G,0.0,
2,G,7.0,
2,G,0.0,
2,G,,7.0
2,G,,21.0
2,G,,21.0
2,G,,42.0
2,G,,42.0
2,G,,21.0
2,H,0.0,
2,H,21.0,
2,H,0.0,
2,H,7.0,
2,H,0.0,
2,H,14.0,
2,H,,28.0
2,H,,49.0
2,H,,77.0
2,H,,42.0
2,H,,182.0
2,H,,91.0
2,D,14.0,
2,D,0.0,
2,D,0.0,
2,D,0.0,
2,D,14.0,
2,D,0.0,
2,D,,21.0
2,D,,7.0
2,D,,14.0
2,D,,28.0
2,D,,7.0
2,B,35.0,
2,B,7.0,
2,B,0.0,
2,B,0.0,
2,B,0.0,
2,B,7.0,
2,B,0.0,
2,B,,28.0
2,B,,14.0
2,B,,7.0
2,B,,21.0
2,B,,7.0
2,A,0.0,
2,A,7.0,
2,A,0.0,
2,A,7.0,
2,A,14.0,
2,A,14.0,
2,A,,14.0
2,A,,112.0
2,A,,14.0
2,A,,49.0
2,A,,21.0
2,I,0.0,
2,I,14.0,
2,I,0.0,
2,I,0.0,
2,I,0.0,
2,I,0.0,
2,I,,14.0
2,I,,35.0
2,I,,49.0
2,I,,56.0
2,I,,28.0
2,C,184.0,
2,C,21.0,
2,C,28.0,
2,C,21.0,
2,C,35.0,
2,C,7.0,
2,C,84.0,
2,C,,170.0
2,C,,14.0
2,C,,7.0
2,C,,7.0
2,C,,28.0
2,C,,280.0
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,0.0,
3,G,7.0,
3,G,,14.0
3,G,,7.0
3,G,,21.0
3,G,,28.0
3,G,,49.0
3,G,,49.0
3,G,,42.0
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,0.0,
3,H,21.0,
3,H,,35.0
3,H,,35.0
3,H,,28.0
3,H,,77.0
3,H,,35.0
3,H,,42.0
3,H,,7.0
3,D,0.0,
3,D,0.0,
3,D,7.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,0.0,
3,D,,28.0
3,D,,21.0
3,D,,7.0
3,D,,21.0
3,D,,14.0
3,D,,28.0
3,D,,21.0
3,A,0.0,
3,A,14.0,
3,A,7.0,
3,A,0.0,
3,A,14.0,
3,A,7.0,
3,A,0.0,
3,A,,14.0
3,A,,7.0
3,A,,35.0
3,I,7.0,
3,I,0.0,
3,I,0.0,
3,I,0.0,
