crossroad,count,mean,std,min,25%,50%,75%,max
A,969.0,24.437564499484004,10.363958958905565,16.0,16.0,16.0,32.0,102.0
B,1040.0,21.907692307692308,10.005924061518185,16.0,16.0,16.0,32.0,102.0
C,894.0,56.95302013422819,36.05911574754094,16.0,32.0,48.0,80.0,160.0
D,767.0,84.73533246414603,66.19586090262726,16.0,32.0,48.0,144.0,224.0
E,691.0,19.95947901591896,9.501095696725043,16.0,16.0,16.0,16.0,102.0
F,772.0,93.01554404145078,191.32198911630178,16.0,16.0,32.0,64.0,1264.0
G,942.0,24.526539278131636,11.01341258017008,16.0,16.0,16.0,32.0,118.0
H,1103.0,19.27833182230281,8.819296619285522,16.0,16.0,16.0,16.0,86.0
I,894.0,125.72706935123043,132.7968305864191,16.0,16.0,48.0,272.0,400.0
