crossroad,count,mean,std,min,25%,50%,75%,max
A,1033.0,10.211035818005808,10.543468264947183,8.0,8.0,8.0,9.0,137.0
B,1022.0,12.090019569471623,10.278383610141569,10.0,10.0,10.0,10.0,138.0
C,944.0,13.908898305084746,11.971429635722341,12.0,12.0,12.0,13.0,172.0
D,1053.0,3.0626780626780628,13.816417991981409,0.0,0.0,0.0,1.0,192.0
E,836.0,15.675837320574162,10.571068409673957,14.0,14.0,14.0,14.0,142.0
F,0.0,,,,,,,
G,1183.0,4.319526627218935,8.830573856318999,2.0,2.0,2.0,3.0,115.0
H,1244.0,7.940514469453376,8.650243234817857,6.0,6.0,6.0,7.0,118.0
I,1057.0,6.344370860927152,9.468280829291658,4.0,4.0,4.0,5.0,117.0
