id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,G,7.0,
0,G,7.0,
0,G,7.0,
0,G,7.0,
0,G,0.0,
0,G,70.0,
0,G,14.0,
0,G,7.0,
0,G,14.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,21.0,
0,G,0.0,
0,G,0.0,
0,G,14.0,
0,G,49.0,
0,G,35.0,
0,G,21.0,
0,G,0.0,
0,G,21.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,7.0,
0,G,14.0,
0,G,0.0,
0,G,21.0,
0,G,42.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,35.0,
0,G,0.0,
0,G,0.0,
0,G,21.0,
0,G,14.0,
0,G,21.0,
0,G,0.0,
0,G,0.0,
0,G,0.0,
0,G,,7.0
0,G,,140.0
0,G,,63.0
0,G,,7.0
0,G,,77.0
0,G,,7.0
0,G,,77.0
0,G,,84.0
0,G,,35.0
0,G,,84.0
0,G,,28.0
0,G,,84.0
0,G,,7.0
0,G,,84.0
0,G,,98.0
0,G,,28.0
0,G,,56.0
0,G,,14.0
0,G,,245.0
0,G,,119.0
0,G,,21.0
0,G,,126.0
0,G,,63.0
0,G,,147.0
0,G,,63.0
0,G,,133.0
0,G,,49.0
0,G,,21.0
0,G,,161.0
0,G,,98.0
0,G,,91.0
0,G,,140.0
0,G,,84.0
0,G,,14.0
0,G,,91.0
0,G,,28.0
0,G,,35.0
0,G,,7.0
0,G,,21.0
0,G,,70.0
0,G,,21.0
0,G,,56.0
0,H,14.0,
0,H,21.0,
0,H,14.0,
0,H,14.0,
0,H,0.0,
0,H,14.0,
0,H,7.0,
0,H,21.0,
0,H,49.0,
0,H,21.0,
0,H,0.0,
0,H,7.0,
0,H,0.0,
0,H,0.0,
0,H,21.0,
0,H,7.0,
0,H,7.0,
0,H,35.0,
0,H,35.0,
0,H,7.0,
0,H,0.0,
0,H,0.0,
0,H,14.0,
0,H,0.0,
0,H,0.0,
0,H,0.0,
0,H,7.0,
0,H,0.0,
0,H,0.0,
0,H,7.0,
0,H,0.0,
0,H,42.0,
0,H,7.0,
0,H,14.0,
0,H,14.0,
0,H,28.0,
0,H,0.0,
0,H,0.0,
0,H,28.0,
0,H,14.0,
0,H,7.0,
0,H,28.0,
0,H,0.0,
0,H,,7.0
0,H,,7.0
0,H,,49.0
0,H,,154.0
0,H,,49.0
0,H,,84.0
0,H,,35.0
0,H,,28.0
0,H,,70.0
0,H,,63.0
0,H,,21.0
0,H,,35.0
0,H,,112.0
0,H,,63.0
0,H,,56.0
0,H,,21.0
0,H,,77.0
0,H,,28.0
0,H,,63.0
0,H,,77.0
0,H,,14.0
0,H,,28.0
0,H,,70.0
0,H,,21.0
0,H,,42.0
0,H,,35.0
0,H,,14.0
0,H,,42.0
0,H,,70.0
0,H,,21.0
0,H,,84.0
0,H,,49.0
0,H,,63.0
0,H,,63.0
0,H,,84.0
0,H,,91.0
0,H,,70.0
0,H,,21.0
0,H,,63.0
0,H,,63.0
0,A,141.0,
0,A,0.0,
0,A,49.0,
0,A,14.0,
0,A,7.0,
0,A,0.0,
0,A,7.0,
0,A,14.0,
0,A,0.0,
0,A,7.0,
0,A,21.0,
0,A,189.0,
0,A,0.0,
0,A,21.0,
0,A,35.0,
0,A,0.0,
0,A,7.0,
0,A,42.0,
0,A,14.0,
0,A,21.0,
0,A,14.0,
0,A,7.0,
0,A,7.0,
0,A,14.0,
0,A,35.0,
0,A,42.0,
0,A,0.0,
0,A,21.0,
0,A,56.0,
0,A,14.0,
0,A,0.0,
0,A,28.0,
0,A,0.0,
0,A,0.0,
0,A,7.0,
0,A,21.0,
0,A,0.0,
0,A,7.0,
0,A,14.0,
0,A,7.0,
0,A,0.0,
0,A,7.0,
0,A,21.0,
0,A,91.0,
0,A,,120.0
0,A,,7.0
