crossroad,count,mean,std,min,25%,50%,75%,max
A,1013.0,19.585389930898323,10.333656195489493,16.0,16.0,16.0,16.0,128.0
B,991.0,69.0534813319879,56.935655384211586,16.0,16.0,48.0,112.0,240.0
C,899.0,192.8542825361513,181.03936470083823,16.0,32.0,160.0,272.0,592.0
D,977.0,20.454452405322417,13.100111966579638,16.0,16.0,16.0,16.0,160.0
E,826.0,29.88861985472155,18.879064981554002,16.0,16.0,16.0,32.0,128.0
F,932.0,121.11587982832619,139.34321729916002,16.0,32.0,80.0,160.0,752.0
G,1164.0,22.185567010309278,14.292603644499344,16.0,16.0,16.0,16.0,112.0
H,1186.0,19.804384485666105,9.376270308341372,16.0,16.0,16.0,16.0,112.0
I,1033.0,19.392061955469508,9.943357746907203,16.0,16.0,16.0,16.0,112.0
