id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,H,0.0,
0,H,0.0,
0,H,18.0,
0,H,27.0,
0,H,9.0,
0,H,0.0,
0,H,18.0,
0,H,0.0,
0,H,18.0,
0,H,9.0,
0,H,0.0,
0,H,0.0,
0,H,,72.0
0,H,,180.0
0,H,,216.0
0,H,,216.0
0,H,,180.0
0,H,,144.0
0,H,,216.0
0,H,,180.0
0,H,,108.0
0,H,,216.0
0,H,,216.0
0,H,,180.0
0,G,11.0,
0,G,11.0,
0,G,2.0,
0,G,11.0,
0,G,11.0,
0,G,29.0,
0,G,11.0,
0,G,11.0,
0,G,20.0,
0,G,2.0,
0,G,11.0,
0,G,11.0,
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,36.0
0,G,,72.0
0,G,,108.0
0,I,12.0,
0,I,12.0,
0,I,21.0,
0,I,3.0,
0,I,12.0,
0,I,21.0,
0,I,21.0,
0,I,12.0,
0,I,3.0,
0,I,12.0,
0,I,21.0,
0,I,21.0,
0,I,,36.0
0,I,,36.0
0,I,,36.0
0,I,,72.0
0,I,,36.0
0,I,,36.0
0,I,,36.0
0,B,14.0,
0,B,5.0,
0,B,14.0,
0,B,14.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,5.0,
0,B,14.0,
0,B,5.0,
0,B,,180.0
0,B,,144.0
0,B,,180.0
0,B,,216.0
0,B,,252.0
0,B,,216.0
0,B,,288.0
0,B,,288.0
0,B,,216.0
0,B,,180.0
0,B,,180.0
0,C,7.0,
0,C,25.0,
0,C,7.0,
0,C,16.0,
0,C,16.0,
0,C,16.0,
0,C,16.0,
0,C,7.0,
0,C,16.0,
0,C,7.0,
0,C,7.0,
0,C,16.0,
0,C,,72.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,C,,72.0
0,C,,36.0
0,C,,36.0
0,C,,36.0
0,A,115.0,
0,A,26.0,
0,A,8.0,
0,A,26.0,
0,A,8.0,
0,A,8.0,
0,A,35.0,
0,A,8.0,
0,A,17.0,
0,A,26.0,
0,A,17.0,
0,A,26.0,
0,A,,80.0
0,A,,72.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
0,A,,36.0
1,H,0.0,
1,H,27.0,
1,H,18.0,
1,H,0.0,
1,H,9.0,
1,H,9.0,
1,H,9.0,
1,H,27.0,
1,H,9.0,
1,H,,72.0
1,H,,36.0
1,H,,36.0
1,H,,36.0
1,H,,36.0
1,H,,36.0
1,G,2.0,
1,G,2.0,
1,G,2.0,
1,G,11.0,
1,G,2.0,
1,G,2.0,
1,G,2.0,
1,G,2.0,
1,G,2.0,
1,G,,144.0
1,G,,252.0
1,G,,288.0
1,G,,252.0
1,G,,288.0
1,G,,252.0
1,G,,324.0
1,G,,288.0
1,G,,288.0
1,I,12.0,
1,I,12.0,
1,I,3.0,
1,I,12.0,
1,I,3.0,
1,I,21.0,
1,I,3.0,
1,I,12.0,
1,I,3.0,
1,I,,108.0
1,I,,72.0
1,I,,72.0
1,I,,72.0
1,I,,72.0
1,I,,72.0
1,I,,36.0
1,I,,72.0
1,F,4.0,
1,F,4.0,
1,F,22.0,
1,F,22.0,
1,F,4.0,
1,F,4.0,
1,F,13.0,
1,F,22.0,
1,F,4.0,
1,F,,216.0
1,F,,108.0
1,F,,72.0
1,F,,36.0
1,F,,36.0
1,F,,36.0
1,D,24.0,
1,D,24.0,
1,D,6.0,
1,D,6.0,
1,D,15.0,
1,D,15.0,
1,D,24.0,
1,D,24.0,
1,D,15.0,
1,D,15.0,
1,D,,72.0
1,D,,72.0
1,D,,36.0
1,D,,36.0
1,D,,36.0
1,D,,36.0
1,D,,72.0
1,D,,36.0
1,D,,36.0
1,C,16.0,
1,C,16.0,
1,C,16.0,
1,C,7.0,
1,C,7.0,
1,C,16.0,
1,C,7.0,
1,C,7.0,
1,C,7.0,
1,C,,180.0
1,C,,216.0
1,C,,288.0
1,C,,324.0
1,C,,324.0
1,C,,360.0
1,C,,360.0
1,C,,360.0
1,C,,360.0
1,A,88.0,
1,A,8.0,
1,A,17.0,
1,A,26.0,
1,A,17.0,
1,A,17.0,
1,A,17.0,
1,A,8.0,
1,A,17.0,
1,A,8.0,
1,A,,80.0
1,A,,36.0
1,A,,36.0
1,A,,36.0
1,A,,36.0
1,A,,36.0
2,H,18.0,
2,H,27.0,
2,H,27.0,
2,H,0.0,
2,H,0.0,
2,H,9.0,
2,H,9.0,
2,H,9.0,
2,H,9.0,
2,H,27.0,
2,H,18.0,
2,H,,36.0
2,H,,36.0
2,H,,36.0
2,H,,36.0
2,H,,36.0
2,G,2.0,
2,G,2.0,
2,G,11.0,
2,G,20.0,
2,G,11.0,
2,G,2.0,
2,G,2.0,
2,G,2.0,
2,G,20.0,
2,G,2.0,
2,G,11.0,
2,G,,216.0
2,G,,252.0
2,G,,288.0
2,G,,324.0
2,G,,252.0
2,G,,288.0
2,G,,252.0
2,G,,288.0
2,G,,360.0
2,G,,288.0
2,G,,288.0
2,I,3.0,
2,I,21.0,
2,I,3.0,
2,I,12.0,
2,I,3.0,
2,I,12.0,
2,I,3.0,
2,I,12.0,
2,I,3.0,
2,I,3.0,
2,I,3.0,
2,I,,36.0
2,I,,36.0
2,I,,108.0
2,I,,180.0
2,I,,72.0
2,I,,108.0
2,I,,72.0
2,I,,36.0
2,I,,36.0
2,I,,108.0
2,I,,72.0
2,B,23.0,
