id,crossroad,crossroad_waiting_time,traffic_waiting_time
0,H,0.0,
0,H,14.0,
0,H,14.0,
0,H,77.0,
0,H,,245.0
0,H,,147.0
0,H,,224.0
0,H,,42.0
0,G,7.0,
0,G,7.0,
0,G,28.0,
0,G,21.0,
0,G,,91.0
0,G,,357.0
0,G,,161.0
0,G,,476.0
0,I,7.0,
0,I,0.0,
0,I,14.0,
0,I,28.0,
0,I,,63.0
0,I,,28.0
0,B,28.0,
0,B,21.0,
0,B,7.0,
0,B,14.0,
0,B,0.0,
0,B,,56.0
0,B,,7.0
0,B,,91.0
0,C,7.0,
0,C,7.0,
0,C,0.0,
0,C,7.0,
0,C,,28.0
0,C,,7.0
0,C,,91.0
0,A,170.0,
0,A,0.0,
0,A,7.0,
0,A,0.0,
0,A,0.0,
0,A,,170.0
0,A,,14.0
0,A,,7.0
0,A,,84.0
0,A,,7.0
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,0.0,
1,H,,35.0
1,H,,84.0
1,H,,84.0
1,H,,63.0
1,H,,105.0
1,H,,133.0
1,G,14.0,
1,G,14.0,
1,G,0.0,
1,G,7.0,
1,G,14.0,
1,G,0.0,
1,G,,49.0
1,G,,35.0
1,G,,42.0
1,G,,21.0
1,G,,91.0
1,G,,84.0
1,I,7.0,
1,I,7.0,
1,I,0.0,
1,I,7.0,
1,I,0.0,
1,I,0.0,
1,I,,112.0
1,I,,21.0
1,I,,63.0
1,I,,28.0
1,I,,63.0
1,I,,56.0
1,D,21.0,
1,D,0.0,
1,D,0.0,
1,D,0.0,
1,D,7.0,
1,D,0.0,
1,D,,84.0
1,D,,7.0
1,D,,7.0
1,D,,7.0
1,D,,14.0
1,C,7.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,0.0,
1,C,,7.0
1,C,,42.0
1,C,,42.0
1,C,,21.0
1,C,,14.0
1,C,,14.0
1,F,35.0,
1,F,7.0,
1,F,0.0,
1,F,0.0,
1,F,0.0,
1,F,0.0,
1,F,,35.0
1,F,,126.0
1,F,,77.0
1,F,,98.0
1,F,,21.0
1,F,,56.0
1,A,184.0,
1,A,14.0,
1,A,0.0,
1,A,0.0,
1,A,7.0,
1,A,14.0,
1,A,,170.0
1,A,,14.0
1,A,,49.0
1,A,,7.0
2,H,0.0,
2,H,35.0,
2,H,56.0,
2,H,0.0,
2,H,14.0,
2,H,0.0,
2,H,,70.0
2,H,,63.0
2,H,,91.0
2,H,,42.0
2,H,,49.0
2,H,,126.0
2,G,0.0,
2,G,7.0,
2,G,0.0,
2,G,14.0,
2,G,28.0,
2,G,21.0,
2,G,,56.0
2,G,,7.0
2,G,,28.0
2,G,,28.0
2,G,,112.0
2,G,,42.0
2,I,0.0,
2,I,14.0,
2,I,0.0,
2,I,0.0,
2,I,14.0,
2,I,0.0,
2,I,,98.0
2,I,,14.0
2,I,,7.0
2,D,0.0,
2,D,14.0,
2,D,21.0,
2,D,14.0,
2,D,21.0,
2,D,14.0,
2,D,,35.0
2,D,,21.0
2,D,,56.0
2,D,,7.0
2,B,14.0,
2,B,7.0,
2,B,0.0,
2,B,0.0,
2,B,0.0,
2,B,0.0,
2,B,,35.0
2,B,,91.0
2,B,,14.0
2,B,,105.0
2,B,,56.0
2,B,,14.0
2,C,198.0,
2,C,42.0,
2,C,63.0,
2,C,14.0,
2,C,7.0,
2,C,35.0,
2,C,,170.0
2,C,,49.0
2,C,,14.0
2,C,,77.0
2,C,,7.0
2,C,,7.0
2,A,7.0,
2,A,14.0,
2,A,7.0,
2,A,7.0,
2,A,0.0,
2,A,7.0,
2,A,,21.0
2,A,,63.0
2,A,,49.0
2,A,,7.0
2,A,,21.0
